time,vehicle_id,real,origin,destination,position,flight_phase,velocity
175.84150862693787,1005,False,2,4,[ 8.67917349 -7.39749596  3.70830315],landing,[ 0.50568378 -0.03156594 -0.11489306]
175.94308638572693,1000,False,1,0,[1.6451431  6.51952835 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
175.94308638572693,1001,False,4,1,[6.85096554 4.53903359 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
175.94308638572693,1002,False,5,2,[7.82139593 3.91007187 3.99999783],cruising,[ 0.5677905  -0.59831228 -0.99408226]
175.94308638572693,1003,False,3,6,[-2.76276758 -2.21986564  3.94002821],cruising,[ 0.63925976  0.24903542 -0.34837281]
175.94308638572693,1004,False,6,5,[ 7.93729545 -3.51064048  3.99945891],cruising,[-0.62185191  0.08809385  0.93462812]
175.94308638572693,1005,False,2,4,[ 8.65805118 -7.40328506  3.61318414],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.03511095046997,1000,False,1,0,[1.67325328 6.61549614 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.03511095046997,1001,False,4,1,[7.03747119 4.4668142  4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.03511095046997,1002,False,5,2,[7.94522376 3.75361298 3.99999818],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.03511095046997,1003,False,3,6,[-2.80738705 -2.0249064   3.94902398],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.03511095046997,1004,False,6,5,[ 7.8573046  -3.69394751  3.99954007],cruising,[-0.62185191  0.08809385  0.93462812]
176.03511095046997,1005,False,2,4,[ 8.63566409 -7.40657533  3.51577781],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.14382457733154,1000,False,1,0,[1.70136347 6.71146394 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.14382457733154,1001,False,4,1,[7.21612144 4.37690265 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.14382457733154,1002,False,5,2,[8.05224351 3.58631487 3.99999849],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.14382457733154,1003,False,3,6,[-2.85488612 -1.83062867  3.95667038],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.14382457733154,1004,False,6,5,[ 7.76540588 -3.87158372  3.99960906],cruising,[-0.62185191  0.08809385  0.93462812]
176.14382457733154,1005,False,2,4,[ 8.61327701 -7.4098656   3.41837148],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.23697137832642,1000,False,1,0,[1.72947366 6.80743173 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.23697137832642,1001,False,4,1,[7.38786984 4.27442099 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.23697137832642,1002,False,5,2,[8.14162616 3.40958634 3.99999876],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.23697137832642,1003,False,3,6,[-2.90553826 -1.63714905  3.96316982],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.23697137832642,1004,False,6,5,[ 7.65948058 -4.04122991  3.9996677 ],cruising,[-0.62185191  0.08809385  0.93462812]
176.23697137832642,1005,False,2,4,[ 8.59088992 -7.41315587  3.32096516],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.34277367591858,1000,False,1,0,[1.75758385 6.90339952 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.34277367591858,1001,False,4,1,[7.55053107 4.1580538  4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.34277367591858,1002,False,5,2,[8.21271347 3.22477817 3.99999899],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.34277367591858,1003,False,3,6,[-2.95967846 -1.44461636  3.96869435],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.34277367591858,1004,False,6,5,[ 7.53715127 -4.19943458  3.99971769],cruising,[-0.62185191  0.08809385  0.93462812]
176.34277367591858,1005,False,2,4,[ 8.56850283 -7.41644614  3.22355883],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.43988680839539,1000,False,1,0,[1.78569404 6.99936732 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.43988680839539,1001,False,4,1,[7.70151222 4.02688714 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.43988680839539,1002,False,5,2,[8.26499441 3.03316411 3.99999917],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.43988680839539,1003,False,3,6,[-3.01768261 -1.25321229  3.9733902 ],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.43988680839539,1004,False,6,5,[ 7.39983943 -4.34439072  3.99976193],cruising,[-0.62185191  0.08809385  0.93462812]
176.43988680839539,1005,False,2,4,[ 8.54611575 -7.41973641  3.1261525 ],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.53705263137817,1000,False,1,0,[1.81380422 7.09533511 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.53705263137817,1001,False,4,1,[7.83823681 3.8816937  4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.53705263137817,1002,False,5,2,[8.30191545 2.83660155 3.9999993 ],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.53705263137817,1003,False,3,6,[-3.07995001 -1.06315237  3.97738167],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.53705263137817,1004,False,6,5,[ 7.24997703 -4.47377497  3.99980314],cruising,[-0.62185191  0.08809385  0.93462812]
176.53705263137817,1005,False,2,4,[ 8.52372866 -7.42302668  3.02874618],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.64384269714355,1000,False,1,0,[1.84191441 7.1913029  4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.64384269714355,1001,False,4,1,[7.95946253 3.72385966 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.64384269714355,1002,False,5,2,[8.33297121 2.63902742 3.9999994 ],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.64384269714355,1003,False,3,6,[-3.14577898 -0.87429648  3.98077442],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.64384269714355,1004,False,6,5,[ 7.08946759 -4.58622876  3.99984133],cruising,[-0.62185191  0.08809385  0.93462812]
176.64384269714355,1005,False,2,4,[ 8.50134158 -7.42631694  2.93133985],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.7339415550232,1000,False,1,0,[1.8700246 7.2872707 4.       ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.7339415550232,1001,False,4,1,[8.0639644  3.55505689 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.7339415550232,1002,False,5,2,[8.35928879 2.44076652 3.99999949],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.7339415550232,1003,False,3,6,[-3.21669487 -0.68729131  3.98365826],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.7339415550232,1004,False,6,5,[ 6.92036433 -4.68062304  3.99987645],cruising,[-0.62185191  0.08809385  0.93462812]
176.7339415550232,1005,False,2,4,[ 8.47895449 -7.42960721  2.83393352],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.83419227600098,1000,False,1,0,[1.89813479 7.38323849 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.83419227600098,1001,False,4,1,[8.15081414 3.37685189 4.        ],cruising,[-0.48080528  0.59740651 -0.20557775]
176.83419227600098,1002,False,5,2,[8.38474484 2.24239316 3.99999957],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.83419227600098,1003,False,3,6,[-3.2931119  -0.50246588  3.98610952],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.83419227600098,1004,False,6,5,[ 6.74481433 -4.75608481  3.99990845],cruising,[-0.62185191  0.08809385  0.93462812]
176.83419227600098,1005,False,2,4,[ 8.45656741 -7.43289748  2.7365272 ],landing,[ 0.50568378 -0.03156594 -0.11489306]
176.93328309059143,1000,False,1,0,[1.92624498 7.47920628 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
176.93328309059143,1001,False,4,1,[8.2193178 3.1906831 4.       ],exiting,[-0.48080528  0.59740651 -0.20557775]
176.93328309059143,1002,False,5,2,[8.40571104 2.04349515 3.99999963],cruising,[ 0.5677905  -0.59831228 -0.99408226]
176.93328309059143,1003,False,3,6,[-3.3754148  -0.32018524  3.98819309],cruising,[ 0.63925976  0.24903542 -0.34837281]
176.93328309059143,1004,False,6,5,[ 6.56500566 -4.81200525  3.99993726],cruising,[-0.62185191  0.08809385  0.93462812]
176.93328309059143,1005,False,2,4,[ 8.43418032 -7.43618775  2.63912087],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.03958988189697,1000,False,1,0,[1.95435516 7.57517407 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.03958988189697,1001,False,4,1,[8.26987892 3.01334975 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.03958988189697,1002,False,5,2,[8.42551602 1.84447816 3.99999969],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.03958988189697,1003,False,3,6,[-3.46204943 -0.13992309  3.98996413],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.03958988189697,1004,False,6,5,[ 6.3831497  -4.84803075  3.99996278],cruising,[-0.62185191  0.08809385  0.93462812]
177.03958988189697,1005,False,2,4,[ 8.41179324 -7.43947802  2.54171454],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.1389365196228,1000,False,1,0,[1.98246535 7.67114187 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.1389365196228,1001,False,4,1,[8.30498979 2.84871639 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.1389365196228,1002,False,5,2,[8.44377743 1.6453136  3.99999974],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.1389365196228,1003,False,3,6,[-3.55561876  0.03683884  3.99146951],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.1389365196228,1004,False,6,5,[ 6.20063111 -4.86406723  3.9999847 ],cruising,[-0.62185191  0.08809385  0.93462812]
177.1389365196228,1005,False,2,4,[ 8.38940615 -7.44276829  2.44430821],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.23608374595642,1000,False,1,0,[2.01057554 7.76710966 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.23608374595642,1001,False,4,1,[8.32574609 2.69800949 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.23608374595642,1002,False,5,2,[8.45757453 1.44579007 3.99999978],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.23608374595642,1003,False,3,6,[-3.65523969  0.21026222  3.99274908],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.23608374595642,1004,False,6,5,[ 6.01890939 -4.8601196   4.00000294],cruising,[-0.62185191  0.08809385  0.93462812]
177.23608374595642,1005,False,2,4,[ 8.36701907 -7.44605856  2.34690189],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.3393669128418,1000,False,1,0,[2.03868573 7.86307745 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.3393669128418,1001,False,4,1,[8.33276577 2.56183894 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.3393669128418,1002,False,5,2,[8.46989082 1.24616965 3.99999981],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.3393669128418,1003,False,3,6,[-3.761673    0.37959016  3.99383672],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.3393669128418,1004,False,6,5,[ 5.8391761  -4.83627105  4.0000174 ],cruising,[-0.62185191  0.08809385  0.93462812]
177.3393669128418,1005,False,2,4,[ 8.34463198 -7.44934883  2.24949556],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.44007015228271,1000,False,1,0,[2.06679591 7.95904525 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.44007015228271,1001,False,4,1,[8.32650305 2.4406209  4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.44007015228271,1002,False,5,2,[8.47821244 1.04634285 3.99999984],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.44007015228271,1003,False,3,6,[-3.87124229  0.54690594  3.99476121],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.44007015228271,1004,False,6,5,[ 5.66196867 -4.79258265  4.00002777],cruising,[-0.62185191  0.08809385  0.93462812]
177.44007015228271,1005,False,2,4,[ 8.32224489 -7.4526391   2.15208923],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.54182505607605,1000,False,1,0,[2.0949061  8.05501304 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.54182505607605,1001,False,4,1,[8.3073788  2.33471891 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.54182505607605,1002,False,5,2,[8.48508343 0.84646091 3.99999986],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.54182505607605,1003,False,3,6,[-3.98327804  0.71258029  3.99554703],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.54182505607605,1004,False,6,5,[ 5.48802229 -4.7291619   4.00003392],cruising,[-0.62185191  0.08809385  0.93462812]
177.54182505607605,1005,False,2,4,[ 8.29985781 -7.45592937  2.05468291],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.64004802703857,1000,False,1,0,[2.12301629 8.15098083 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.64004802703857,1001,False,4,1,[8.27589171 2.24453824 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.64004802703857,1002,False,5,2,[8.49029477 0.64652882 3.99999988],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.64004802703857,1003,False,3,6,[-4.09720743  0.87695819  3.99621497],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.64004802703857,1004,False,6,5,[ 5.31713804 -4.64597695  4.00003536],cruising,[-0.62185191  0.08809385  0.93462812]
177.64004802703857,1005,False,2,4,[ 8.27747072 -7.45921964  1.95727658],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.74759912490845,1000,False,1,0,[2.15112648 8.24694863 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.74759912490845,1001,False,4,1,[8.2323049  2.17028229 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.74759912490845,1002,False,5,2,[8.49369034 0.44655765 3.9999999 ],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.74759912490845,1003,False,3,6,[-4.21254038  1.04035437  3.99678273],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.74759912490845,1004,False,6,5,[ 5.14878936 -4.54295339  4.00003165],cruising,[-0.62185191  0.08809385  0.93462812]
177.74759912490845,1005,False,2,4,[ 8.25508364 -7.46250991  1.85987025],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.8452067375183,1000,False,1,0,[2.17923667 8.34291642 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.8452067375183,1001,False,4,1,[8.17689021 2.112154   4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.8452067375183,1002,False,5,2,[8.49303287 0.24655873 3.99999992],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.8452067375183,1003,False,3,6,[-4.32885539  1.20305292  3.99726532],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.8452067375183,1004,False,6,5,[ 4.97686474 -4.44076766  4.0000269 ],cruising,[-0.62185191  0.08809385  0.93462812]
177.8452067375183,1005,False,2,4,[ 8.23269655 -7.46580018  1.76246393],landing,[ 0.50568378 -0.03156594 -0.11489306]
177.94031405448914,1000,False,1,0,[2.20734685 8.43888421 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
177.94031405448914,1001,False,4,1,[8.10992865 2.07035574 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
177.94031405448914,1002,False,5,2,[8.4907292  0.046572   3.99999993],cruising,[ 0.5677905  -0.59831228 -0.99408226]
177.94031405448914,1003,False,3,6,[-4.44578632  1.36530938  3.99767552],cruising,[ 0.63925976  0.24903542 -0.34837281]
177.94031405448914,1004,False,6,5,[ 4.80212129 -4.34348083  4.00002287],cruising,[-0.62185191  0.08809385  0.93462812]
177.94031405448914,1005,False,2,4,[ 8.21030947 -7.46909045  1.6650576 ],landing,[ 0.50568378 -0.03156594 -0.11489306]
178.03410744667053,1000,False,1,0,[2.23545704 8.53485201 4.        ],exiting,[-0.82138112 -0.19970136 -0.21083176]
178.03410744667053,1001,False,4,1,[8.03171103 2.0450893  4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.03410744667053,1002,False,5,2,[ 8.48662612 -0.15338591  3.99999994],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.03410744667053,1003,False,3,6,[-4.56301037  1.5273542   3.99802419],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.03410744667053,1004,False,6,5,[ 4.62423714 -4.25206295  4.00001944],cruising,[-0.62185191  0.08809385  0.93462812]
178.03410744667053,1005,False,2,4,[ 8.18792238 -7.47238072  1.56765127],landing,[ 0.50568378 -0.03156594 -0.11489306]
178.13969135284424,1000,False,1,0,[2.26356723 8.6308198  4.        ],landing,[-0.82138112 -0.19970136 -0.21083176]
178.13969135284424,1001,False,4,1,[7.94253893 2.03655604 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.13969135284424,1002,False,5,2,[ 8.47858889 -0.35322435  3.99999995],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.13969135284424,1003,False,3,6,[-4.68020861  1.68941768  3.99832056],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.13969135284424,1004,False,6,5,[ 4.44478518 -4.16376236  4.00001652],cruising,[-0.62185191  0.08809385  0.93462812]
178.13969135284424,1005,False,2,4,[ 8.1655353  -7.47567099  1.47024495],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.2427704334259,1000,False,1,0,[2.29081433 8.71248517 3.98604665],landing,[-0.82138112 -0.19970136 -0.21083176]
178.2427704334259,1001,False,4,1,[7.84287294 2.04472247 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.2427704334259,1002,False,5,2,[ 8.46885307 -0.55298725  3.99999996],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.2427704334259,1003,False,3,6,[-4.79728536  1.85156894  3.99857248],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.2427704334259,1004,False,6,5,[ 4.26348331 -4.07932522  4.00001404],cruising,[-0.62185191  0.08809385  0.93462812]
178.2427704334259,1005,False,2,4,[ 8.14762563 -7.4783032   1.39231988],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.3451488018036,1000,False,1,0,[2.31711424 8.77969484 3.95830435],landing,[-0.82138112 -0.19970136 -0.21083176]
178.3451488018036,1001,False,4,1,[7.74320695 2.0528889  4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.3451488018036,1002,False,5,2,[ 8.45725201 -0.7526505   3.99999996],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.3451488018036,1003,False,3,6,[-4.91394931  2.01401747  3.99878661],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.3451488018036,1004,False,6,5,[ 4.08132238 -3.99675768  4.00001194],cruising,[-0.62185191  0.08809385  0.93462812]
178.3451488018036,1005,False,2,4,[ 8.13419338 -7.48027736  1.33387609],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.43656587600708,1000,False,1,0,[2.34236737 8.83226957 3.91697076],landing,[-0.82138112 -0.19970136 -0.21083176]
178.43656587600708,1001,False,4,1,[7.64354096 2.06105532 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.43656587600708,1002,False,5,2,[ 8.44364195 -0.95218688  3.99999997],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.43656587600708,1003,False,3,6,[-5.02992533  2.17695784  3.99896862],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.43656587600708,1004,False,6,5,[ 3.89805129 -3.91668455  4.00001015],cruising,[-0.62185191  0.08809385  0.93462812]
178.43656587600708,1005,False,2,4,[ 8.12523854 -7.48159347  1.29491356],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.54184317588806,1000,False,1,0,[2.36643711 8.86996789 3.86232208],landing,[-0.82138112 -0.19970136 -0.21083176]
178.54184317588806,1001,False,4,1,[7.54387497 2.06922175 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.54184317588806,1002,False,5,2,[ 8.42575657 -1.15138556  3.99999997],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.54184317588806,1003,False,3,6,[-5.14494381  2.34057552  3.99912332],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.54184317588806,1004,False,6,5,[ 3.71425317 -3.83782866  4.00000863],cruising,[-0.62185191  0.08809385  0.93462812]
178.54184317588806,1005,False,2,4,[ 8.12076112 -7.48225152  1.27543229],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.63545036315918,1000,False,1,0,[2.38920377 8.89258214 3.79460538],landing,[-0.82138112 -0.19970136 -0.21083176]
178.63545036315918,1001,False,4,1,[7.44420898 2.07738818 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.63545036315918,1002,False,5,2,[ 8.40592114 -1.35039952  3.99999998],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.63545036315918,1003,False,3,6,[-5.25934353  2.50462644  3.99925483],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.63545036315918,1004,False,6,5,[ 3.5297424  -3.76065498  4.00000733],cruising,[-0.62185191  0.08809385  0.93462812]
178.63545036315918,1005,False,2,4,[ 8.12076112 -7.48225152  1.27543229],fake_landed,[ 0.50568378 -0.03156594 -0.11489306]
178.74383234977722,1000,False,1,0,[2.41055775 8.89992562 3.71405093],landing,[-0.82138112 -0.19970136 -0.21083176]
178.74383234977722,1001,False,4,1,[7.34454299 2.08555461 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.74383234977722,1002,False,5,2,[ 8.38394003 -1.54918793  3.99999998],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.74383234977722,1003,False,3,6,[-5.37223748  2.6697172   3.9993666 ],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.74383234977722,1004,False,6,5,[ 3.34480293 -3.68451439  4.00000623],cruising,[-0.62185191  0.08809385  0.93462812]
178.74383234977722,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
178.84525561332703,1000,False,1,0,[2.43038718 8.89181105 3.62089789],landing,[-0.82138112 -0.19970136 -0.21083176]
178.84525561332703,1001,False,4,1,[7.244877   2.09372104 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.84525561332703,1002,False,5,2,[ 8.35731226 -1.7474074   3.99999998],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.84525561332703,1003,False,3,6,[-5.48331462  2.83603577  3.99946161],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.84525561332703,1004,False,6,5,[ 3.15935979 -3.60960882  4.0000053 ],cruising,[-0.62185191  0.08809385  0.93462812]
178.84525561332703,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
178.9424250125885,1000,False,1,0,[2.44967667 8.87854268 3.52367719],landing,[-0.82138112 -0.19970136 -0.21083176]
178.9424250125885,1001,False,4,1,[7.14521101 2.10188746 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
178.9424250125885,1002,False,5,2,[ 8.32846744 -1.94531641  3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
178.9424250125885,1003,False,3,6,[-5.59222794  3.00377929  3.99954237],cruising,[ 0.63925976  0.24903542 -0.34837281]
178.9424250125885,1004,False,6,5,[ 2.97341554 -3.53595602  4.0000045 ],cruising,[-0.62185191  0.08809385  0.93462812]
178.9424250125885,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.04104232788086,1000,False,1,0,[2.46896616 8.8652743  3.42645648],landing,[-0.82138112 -0.19970136 -0.21083176]
179.04104232788086,1001,False,4,1,[7.04554502 2.11005389 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
179.04104232788086,1002,False,5,2,[ 8.29714609 -2.14284862  3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
179.04104232788086,1003,False,3,6,[-5.69857893  3.17315895  3.99961101],cruising,[ 0.63925976  0.24903542 -0.34837281]
179.04104232788086,1004,False,6,5,[ 2.78688001 -3.46381382  4.00000383],cruising,[-0.62185191  0.08809385  0.93462812]
179.04104232788086,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.13955807685852,1000,False,1,0,[2.48825566 8.85200593 3.32923577],landing,[-0.82138112 -0.19970136 -0.21083176]
179.13955807685852,1001,False,4,1,[6.94587903 2.11822032 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
179.13955807685852,1002,False,5,2,[ 8.26037919 -2.33944006  3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
179.13955807685852,1003,False,3,6,[-5.80189848  3.34440459  3.99966936],cruising,[ 0.63925976  0.24903542 -0.34837281]
179.13955807685852,1004,False,6,5,[ 2.59986685 -3.39291898  4.00000325],cruising,[-0.62185191  0.08809385  0.93462812]
179.13955807685852,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.24050736427307,1000,False,1,0,[2.50754515 8.83873755 3.23201507],landing,[-0.82138112 -0.19970136 -0.21083176]
179.24050736427307,1001,False,4,1,[6.84621304 2.12638675 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
179.24050736427307,1002,False,5,2,[ 8.22090986 -2.53550682  3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
179.24050736427307,1003,False,3,6,[-5.90162254  3.51776869  3.99971896],cruising,[ 0.63925976  0.24903542 -0.34837281]
179.24050736427307,1004,False,6,5,[ 2.41206679 -3.32413572  4.00000277],cruising,[-0.62185191  0.08809385  0.93462812]
179.24050736427307,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.3356454372406,1000,False,1,0,[2.52683464 8.82546918 3.13479436],landing,[-0.82138112 -0.19970136 -0.21083176]
179.3356454372406,1001,False,4,1,[6.74654706 2.13455318 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
179.3356454372406,1002,False,5,2,[ 8.17838261 -2.7309331   3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
179.3356454372406,1003,False,3,6,[-5.99706049  3.69352875  3.99976111],cruising,[ 0.63925976  0.24903542 -0.34837281]
179.3356454372406,1004,False,6,5,[ 2.22333315 -3.25795708  4.00000235],cruising,[-0.62185191  0.08809385  0.93462812]
179.3356454372406,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.43591856956482,1000,False,1,0,[2.54612413 8.81220081 3.03757365],landing,[-0.82138112 -0.19970136 -0.21083176]
179.43591856956482,1001,False,4,1,[6.64688107 2.14271961 4.        ],exiting,[-0.48080528  0.59740651 -0.20557775]
179.43591856956482,1002,False,5,2,[ 8.12896727 -2.92473229  3.99999999],cruising,[ 0.5677905  -0.59831228 -0.99408226]
179.43591856956482,1003,False,3,6,[-6.08735312  3.8719867   3.99979695],cruising,[ 0.63925976  0.24903542 -0.34837281]
179.43591856956482,1004,False,6,5,[ 2.03400214 -3.19350734  4.000002  ],cruising,[-0.62185191  0.08809385  0.93462812]
179.43591856956482,1005,False,4,3,[ 8.12076112 -7.48225152  1.27543229],waiting,[ 0.50568378 -0.03156594 -0.11489306]
179.53718495368958,1000,False,1,0,[2.56541362 8.79893243 2.94035295],landing,[-0.82138112 -0.19970136 -0.21083176]
