q1 loss,q2 loss,pi loss,alpha loss,alpha,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.43394065,1.301822,0.8447103,7.9045625,0.84330106,7.5897098,3.7058153,227,0.3275509,0.0,0.33333334,0.0,0.6666667,0.0,5.1563106,187.62148,-2.7695353,1.7923332,0.0,-4.5,-0.0004318909,-0.061436635
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.43366727,1.3010018,0.54809374,6.7330256,0.820239,7.382151,3.2710772,217,0.2578592,0.0,0.0,0.6666667,0.33333334,0.0,3.8481507,133.39056,-4.6099763,-0.057,0.0,-4.5,-0.00064509106,-0.052331097
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.39851847,1.1955554,0.65130675,5.207904,0.7393721,6.654349,2.6758676,160,0.19733901,0.0,0.0,0.0,0.6666667,0.33333334,2.4100132,86.136795,-2.6536803,1.8873333,0.0,-4.5,-0.0005363258,-0.040477395
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.32904768,0.98714304,0.5919769,6.098787,0.4618188,4.156369,1.8723086,272,0.16357468,0.0,0.6666667,0.0,0.33333334,0.0,4.5451827,292.55737,-0.24561171,-0.19633335,0.0,-0.0,-0.0018767543,-0.047401603
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.59249854,1.7774956,0.9844918,2.932739,0.53615254,4.8253727,1.9133947,225,0.28049693,0.33333334,0.33333334,0.33333334,0.0,0.0,1.7745433,153.21617,-0.6497985,-0.62700003,0.0,-0.0,-4.344017e-06,-0.02279413
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.24506897,0.7352069,0.66956776,4.714491,0.31963882,2.8767493,1.3792617,250,0.024790255,0.0,0.0,0.0,0.0,1.0,3.379531,253.15598,-0.7373362,3.8,0.0,-4.5,-0.00069376495,-0.036642443
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.26207313,0.7862194,0.69960725,5.5388374,0.6644881,5.980393,2.9768946,174,0.3353922,0.33333334,0.0,0.33333334,0.33333334,0.0,3.8499923,227.96597,-1.2814504,3.2616668,0.0,-4.5,-6.765595e-05,-0.04304951
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.17122684,0.5136805,0.37868482,6.7690697,0.6474799,5.827319,2.5349748,168,0.32750928,0.33333334,0.0,0.6666667,0.0,0.0,5.035141,290.3891,-3.2150214,1.3426666,0.0,-4.5,-0.0050767655,-0.052611243
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.33190617,0.99571854,0.6236699,4.2198257,0.6527841,5.875057,2.7222157,211,0.18639731,0.0,0.33333334,0.0,0.33333334,0.33333334,1.9797006,88.37456,-4.6359754,-0.10133334,0.0,-4.5,-0.0018443352,-0.032797754
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.2707745,0.8123236,0.44996575,4.56408,0.26045978,2.3441381,0.9209192,285,0.1441601,0.33333334,0.6666667,0.0,0.0,0.0,4.021552,741.26184,-5.232338,-0.69666666,0.0,-4.5,-0.00019767601,-0.035473403
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.397704,1.193112,1.0960888,3.8036733,0.4600704,4.1406336,2.0552974,185,0.16616167,0.33333334,0.0,0.33333334,0.0,0.33333334,2.4149637,173.89987,-1.2616922,3.2680001,0.0,-4.5,-0.00012899353,-0.029563293
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.561802,1.6854061,0.79907125,4.8660355,0.8029388,7.2264495,3.3158803,190,0.5445699,0.6666667,0.33333334,0.0,0.0,0.0,3.6133204,288.43915,-5.646206,-1.1083333,0.0,-4.5,-5.217947e-05,-0.03782029
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.37880406,1.1364121,0.65307623,4.6986094,0.70002484,6.300224,3.012633,193,0.2682118,0.0,0.6666667,0.0,0.33333334,0.0,2.5732713,121.07584,-0.2328769,-0.19633335,0.0,-0.0,-2.4549148e-05,-0.036519002
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.1869977,0.5609931,0.5385607,5.5852895,0.70091945,6.308275,2.8891997,0,0.46327946,0.6666667,0.0,0.0,0.0,0.33333334,4.4073467,374.15637,-1.7599983,2.7866666,0.0,-4.5,-0.0032544278,-0.04341055
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.38184714,1.1455414,0.5567586,4.3240128,0.7359197,6.623277,2.7837067,0,0.3895675,0.33333334,0.6666667,0.0,0.0,0.0,2.719402,169.47427,-5.2305512,-0.69666666,0.0,-4.5,-0.00027719725,-0.033607528
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.34808293,1.0442488,0.4560276,4.419215,0.39905965,3.591537,1.6105387,258,0.10395166,0.0,0.0,0.33333334,0.0,0.6666667,3.019465,215.71455,-4.559705,-0.025333334,0.0,-4.5,-2.367107e-05,-0.03434747
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.44553065,1.336592,0.716582,3.6152754,0.6415163,5.773647,2.5107818,200,0.34828278,0.6666667,0.33333334,0.0,0.0,0.0,2.1082199,139.89,-4.1469364,-1.1083333,-3.01,-0.0,-0.00050380855,-0.028099006
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.38742757,1.1622827,0.5453366,7.772794,1.0463386,9.417047,4.1631866,199,0.6518102,0.6666667,0.33333334,0.0,0.0,0.0,5.783801,290.7904,-8.679479,-1.1083333,-3.01,-4.5,-0.0007324864,-0.060412493
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.37405136,1.1221541,0.7658683,5.4431963,0.27943775,2.5149398,1.1838641,280,0.09270358,0.0,0.33333334,0.0,0.33333334,0.33333334,4.468194,458.27536,-2.7478757,1.7986666,0.0,-4.5,-0.0042359456,-0.04230616
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.38166785,1.1450036,0.6070791,5.4172335,0.76711065,6.903996,2.9421427,157,0.35311976,0.33333334,0.33333334,0.0,0.0,0.33333334,3.268387,152.09961,-3.2446516,1.2983332,0.0,-4.5,-0.00088030595,-0.042104367
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.2017665,0.60529953,0.54161406,5.2422867,0.72056985,6.4851284,2.418011,0,0.19996196,0.0,0.0,0.0,1.0,0.0,2.3439484,80.87214,3.7402432,3.781,0.0,-0.0,-1.2274868e-05,-0.04074463
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3679407,1.1038221,0.6183242,4.3738236,0.595036,5.355324,2.6705825,156,0.0995603,0.0,0.0,0.0,0.0,1.0,2.127724,94.72972,1.8659751,1.9,0.0,-0.0,-3.0194778e-05,-0.03399467
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.18167841,0.54503524,0.3421855,4.098715,0.43114084,3.8802676,1.7809594,176,0.26908532,0.6666667,0.33333334,0.0,0.0,0.0,3.32808,431.86212,0.75853014,0.79166657,0.0,-0.0,-0.0012799946,-0.031856444
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.34116784,1.0235035,0.4208156,4.650563,0.3487618,3.1388562,1.1929978,266,0.13511257,0.33333334,0.0,0.0,0.33333334,0.33333334,3.6506898,365.11542,-0.5491941,-0.513,0.0,-0.0,-4.854549e-05,-0.03614557
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.41070542,1.2321162,0.7348844,6.5432115,0.365123,3.286107,1.4307555,288,0.19280542,0.6666667,0.33333334,0.0,0.0,0.0,5.55407,561.50415,-1.1611944,-1.1083333,0.0,-0.0,-0.0020053112,-0.05085581
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.09980872,0.29942617,0.19215812,5.5609903,0.4418205,3.9763846,1.7960341,215,0.13735591,0.0,0.33333334,0.0,0.6666667,0.0,4.190525,305.77386,-2.750944,1.7923332,0.0,-4.5,-5.5294495e-05,-0.04322169
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.105355464,0.31606638,0.20734146,5.757578,0.30761927,2.7685735,1.3765912,250,0.05269134,0.0,0.0,0.0,0.0,1.0,4.5811234,389.40082,1.8550421,1.9,0.0,-0.0,-0.00020828295,-0.04474963
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.17363267,0.520898,0.39586914,4.8343406,0.65458524,5.8912673,2.494918,0,0.22820304,0.0,0.33333334,0.33333334,0.33333334,0.0,2.8283002,140.98921,3.6355042,3.6733332,0.0,-0.0,-0.00025491914,-0.03757395
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.22569151,0.67707455,0.4987731,7.738617,0.46035534,4.143198,1.996742,243,0.17099251,0.0,0.33333334,0.33333334,0.0,0.33333334,6.392519,474.89267,-2.7809033,1.7796667,0.0,-4.5,-0.0004232416,-0.060146857
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.32835945,0.9850784,0.93472207,5.396883,0.79183555,7.12652,3.5423412,193,0.39451012,0.6666667,0.0,0.0,0.0,0.33333334,3.465012,179.36044,-1.7553979,2.7866666,0.0,-4.5,-0.000118407435,-0.0419462
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3039513,0.9118539,0.4717744,4.970667,0.75238585,6.7714725,3.3614583,193,0.49744987,0.6666667,0.0,0.0,0.33333334,0.0,3.7178845,296.77014,-3.661811,0.8803333,0.0,-4.5,-0.0035109587,-0.038633518
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.9514269,2.8542807,1.4535083,5.712856,0.77557135,6.980142,3.4777534,279,0.3772126,0.33333334,0.0,0.0,0.0,0.6666667,3.618052,172.71555,-3.1542335,1.3933333,0.0,-4.5,-0.0031647708,-0.044402033
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.13052626,0.3915788,0.19375259,6.059857,0.6641262,5.977136,2.7948153,205,0.25955132,0.33333334,0.33333334,0.0,0.0,0.33333334,4.0438366,200.58514,-3.2490056,1.2983332,0.0,-4.5,-0.00023961272,-0.04709903
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.386647,1.159941,0.814448,5.9502335,0.71181965,6.406377,3.0097685,209,0.2788549,0.33333334,0.0,0.33333334,0.33333334,0.0,3.5540576,148.32205,-5.0846057,-0.5383333,0.0,-4.5,-2.5390143e-05,-0.046247
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.22674346,0.6802304,0.48588723,4.832986,0.37245566,3.3521008,1.2759686,219,0.08966037,0.0,0.0,0.33333334,0.33333334,0.33333334,3.3118782,217.72807,1.830557,1.8683333,0.0,-0.0,-0.00021296577,-0.03756342
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.4794239,1.4382718,0.7312601,4.45659,0.6555363,5.8998265,2.6503417,203,0.24323076,0.0,0.33333334,0.33333334,0.33333334,0.0,2.4320073,120.12386,-0.16135605,-0.12666667,0.0,-0.0,-5.1418036e-05,-0.034637958
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.28744537,0.8623361,0.45005575,2.9328358,0.45190975,4.067188,1.8776424,219,0.07219115,0.0,0.0,0.0,0.0,1.0,1.1567521,65.129364,-0.022819145,0.0,0.0,-0.0,-2.4262263e-05,-0.022794882
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.59667915,1.7900375,0.9778572,3.5233788,0.77633446,6.98701,3.0841188,150,0.48188075,0.6666667,0.33333334,0.0,0.0,0.0,2.1896377,164.1726,-5.63595,-1.1083333,0.0,-4.5,-0.00023174522,-0.027384762
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.058646947,0.17594084,0.13246578,5.133611,0.085202664,0.76682395,0.3489872,291,0.020516448,0.0,0.0,0.33333334,0.0,0.6666667,4.7796826,1350.4656,-0.8351002,3.7050002,0.0,-4.5,-0.00020041094,-0.03989997
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3188648,0.9565944,0.52171737,4.8669696,0.5802656,5.22239,2.0894775,154,0.15929712,0.33333334,0.0,0.0,0.0,0.6666667,2.5391212,109.07588,-3.1445003,1.3933333,0.0,-4.5,-6.317044e-06,-0.03782755
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.41472575,1.2441772,0.47863117,5.240758,0.59724253,5.3751826,2.20896,246,0.18800075,0.33333334,0.0,0.0,0.0,0.6666667,3.3782854,181.38712,-0.5476415,-0.50666666,0.0,-0.0,-0.00024212385,-0.04073275
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.5020881,1.5062643,1.03693,7.9953494,1.2240285,11.016256,4.6223493,0,0.7617871,0.6666667,0.0,0.33333334,0.0,0.0,5.263737,192.6971,-6.7131176,0.8613333,-3.01,-4.5,-0.002308971,-0.06214226
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3265151,0.9795453,0.60294384,6.1400585,0.8305175,7.474657,3.514115,180,0.30517545,0.33333334,0.0,0.0,0.33333334,0.33333334,3.0086424,96.07929,-0.56426066,-0.513,0.0,-0.0,-0.0035382656,-0.04772238
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.055019543,0.16505863,0.07755086,6.683062,0.40222532,3.6200278,1.7863257,238,0.23932676,0.6666667,0.0,0.0,0.33333334,0.0,5.9430733,803.13007,0.12652881,4.680333,0.0,-4.5,-0.0018615505,-0.051942766
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.20886199,0.62658596,0.2892929,7.2910547,0.615377,5.538393,2.6736124,228,0.26004,0.33333334,0.6666667,0.0,0.0,0.0,5.666521,348.80914,-3.3592644,1.2033333,0.0,-4.5,-0.005929408,-0.05666827
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.26476586,0.7942976,0.4366056,5.4801803,0.44126412,3.9713771,1.6568962,247,0.17275085,0.33333334,0.0,0.0,0.6666667,0.0,4.2710342,353.22733,-3.16195,1.3806667,0.0,-4.5,-2.3176593e-05,-0.04259361
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.32752222,0.98256665,0.4173659,3.9700592,0.59975374,5.3977838,2.5003319,204,0.28601786,0.33333334,0.6666667,0.0,0.0,0.0,2.4901354,168.26108,-5.2275987,-0.69666666,0.0,-4.5,-7.535816e-05,-0.030856494
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.4001956,1.2005868,0.7862151,6.0118313,0.65101147,5.859103,2.874145,192,0.28534296,0.33333334,0.33333334,0.0,0.33333334,0.0,4.0840926,211.85922,-3.254794,1.2919999,0.0,-4.5,-6.7977395e-05,-0.04672576
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.30856323,0.9256897,0.4422687,6.539883,0.7629735,6.866761,3.1413188,173,0.39499244,0.6666667,0.0,0.0,0.0,0.33333334,4.6870165,252.96033,-5.564443,-1.0133333,0.0,-4.5,-0.0002800759,-0.050829936
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.20277958,0.6083387,0.46293378,8.044065,1.0336797,9.303118,4.245036,0,0.5329589,0.6666667,0.0,0.0,0.0,0.33333334,5.169927,179.87747,-1.7759894,2.7866666,0.0,-4.5,-0.00013522127,-0.0625209
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.5738483,1.721545,0.8550817,5.769818,0.73922896,6.653061,2.471449,230,0.19755505,0.0,0.0,0.33333334,0.0,0.6666667,2.8182893,95.485756,-4.5704165,-0.025333334,0.0,-4.5,-0.00023863332,-0.044844758
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.14523008,0.43569025,0.20871009,9.069766,0.9228292,8.305463,3.9440212,176,0.49510375,0.33333334,0.0,0.33333334,0.33333334,0.0,6.6221905,270.56122,-3.2818716,1.2919999,0.0,-4.5,-0.0033783612,-0.070492946
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.33257586,0.9977276,0.5187761,4.7329597,0.49601248,4.4641123,2.1637807,204,0.14222299,0.0,0.0,0.0,0.6666667,0.33333334,2.9955177,172.40965,-2.6515875,1.8873333,0.0,-4.5,-0.002134782,-0.036785986
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.26739958,0.8021987,0.34576866,4.359374,0.28447106,2.5602396,0.9817222,250,0.11220032,0.33333334,0.33333334,0.0,0.33333334,0.0,3.508094,412.09647,-5.1424117,-0.60800004,0.0,-4.5,-0.00052958896,-0.033882365
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.35000396,1.0500119,0.6799386,4.838188,0.7449899,6.704909,3.3076239,168,0.30053124,0.0,0.33333334,0.33333334,0.0,0.33333334,2.5308986,109.69141,1.7416301,1.7796667,0.0,-0.0,-0.00043276077,-0.03760385
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.08821579,0.26464736,0.15998031,4.7872415,0.5795885,5.216296,2.5958238,0,0.32137296,0.6666667,0.0,0.0,0.0,0.33333334,3.5097919,274.7499,2.7493246,2.7866666,0.0,-0.0,-0.00013429305,-0.037207883
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.5592981,1.6778944,0.92129123,5.71686,0.6884519,6.196067,3.0429645,223,0.15028434,0.0,0.0,0.0,0.33333334,0.6666667,3.0464048,114.07812,-2.6507785,1.8936666,0.0,-4.5,-1.2067899e-05,-0.044433154
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.10503208,0.31509623,0.1423817,7.4462743,0.5932882,5.3395934,2.5601225,192,0.3020421,0.33333334,0.33333334,0.33333334,0.0,0.0,5.9383698,393.8161,-3.2890005,1.2729999,0.0,-4.5,-0.0041256505,-0.05787468
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.29189417,0.87568253,0.34810394,5.2695236,0.78107315,7.0296583,2.8383806,178,0.27660257,0.33333334,0.0,0.0,0.0,0.6666667,2.883312,120.83221,-5.048527,-0.50666666,0.0,-4.5,-0.000903567,-0.040956322
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3275919,0.9827757,0.54568565,5.3515654,0.8137555,7.3237996,3.1525807,181,0.25442934,0.0,0.0,0.33333334,0.6666667,0.0,2.5302858,89.68575,-2.679676,1.862,0.0,-4.5,-8.1912236e-05,-0.041593976
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.39761052,1.1928315,0.5970455,5.6374893,0.75199795,6.7679815,3.0858984,198,0.1899773,0.0,0.0,0.0,0.6666667,0.33333334,2.7222838,93.382225,-4.557047,-0.012666667,0.0,-4.5,-0.0005639407,-0.043816265
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.07585656,0.22756967,0.1691541,6.545486,0.7802966,7.02267,3.2243032,149,0.3288586,0.33333334,0.33333334,0.0,0.0,0.33333334,4.057268,163.0592,-1.3525875,3.1983333,0.0,-4.5,-4.7150825e-05,-0.050873484
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.21903832,0.657115,0.5346406,5.3525367,0.7415092,6.673583,2.5923884,176,0.16536762,0.0,0.0,0.0,0.33333334,0.6666667,2.2025328,69.921585,3.751661,3.7936666,0.0,-0.0,-0.0004041913,-0.041601524
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.41069221,1.2320766,0.6635376,3.0251706,0.3879872,3.4918847,1.2780511,263,0.1941403,0.33333334,0.33333334,0.33333334,0.0,0.0,1.9665483,185.7649,-0.65051425,-0.62700003,0.0,-0.0,-1.6864262e-06,-0.023512535
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.31358254,0.9407476,0.60374814,6.476897,0.93080646,8.377258,3.9422092,190,0.43017825,0.33333334,0.0,0.33333334,0.33333334,0.0,3.610595,125.967026,-5.089186,-0.5383333,0.0,-4.5,-0.00051275484,-0.05034039
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.6295337,1.8886011,1.1596901,3.6164694,0.8232584,7.4093256,3.6324134,178,0.37368163,0.6666667,0.0,0.0,0.0,0.33333334,1.3082018,56.67461,-3.6420488,0.8866666,0.0,-4.5,-0.00060694607,-0.028108288
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.08474881,0.25424644,0.10675105,4.28842,0.5351445,4.8163004,1.9324071,0,0.20305626,0.33333334,0.0,0.0,0.33333334,0.33333334,2.793419,186.8506,3.2535977,3.287,0.0,-0.0,-7.138844e-05,-0.03333089
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.4012246,1.2036738,0.53898674,5.96869,0.9327255,8.394529,3.226223,0,0.32305512,0.33333334,0.0,0.0,0.33333334,0.33333334,2.8190632,89.50467,-5.059909,-0.513,0.0,-4.5,-0.00051850127,-0.046390455
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.19152673,0.5745802,0.43380588,7.1095138,0.37554,3.37986,1.5888342,229,0.14189287,0.0,0.33333334,0.33333334,0.33333334,0.0,6.0008235,541.25336,1.7088048,1.7733333,0.0,-0.0,-0.009271184,-0.05525728
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.3905644,1.1716932,0.72622055,6.8402257,0.8203881,7.3834925,3.2468224,207,0.50582856,1.0,0.0,0.0,0.0,0.0,5.0855265,289.8233,-4.176114,0.37999997,0.0,-4.5,-0.0029495675,-0.053164292
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.18390088,0.5517026,0.26552176,8.6683035,0.33079916,2.9771924,1.3594313,280,0.10253686,0.33333334,0.0,0.0,0.6666667,0.0,7.636858,740.40344,-5.0882835,-0.51933336,0.0,-4.5,-0.0015774461,-0.067372665
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.15274537,0.4582361,0.25206232,8.274006,0.40881112,3.6793,1.6941489,254,0.20352274,0.33333334,0.33333334,0.0,0.0,0.33333334,7.201764,671.65485,-3.2681549,1.2983332,0.0,-4.5,-0.002179751,-0.06430806
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.8350548,2.5051644,1.3458078,3.3597915,0.9309619,8.378657,3.214939,0,0.31038156,0.0,0.33333334,0.0,0.6666667,0.0,0.011510372,0.34376383,-4.6340046,-0.10766668,0.0,-4.5,-0.00022444861,-0.02611331
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.33476254,1.0042876,0.63425666,4.8569627,0.56356543,5.0720887,2.271518,207,0.22681475,0.33333334,0.0,0.33333334,0.0,0.33333334,3.2839763,208.77335,-0.569797,-0.532,0.0,-0.0,-4.7179637e-05,-0.037749775
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.2474662,0.7423986,0.4569906,4.6103077,0.67994434,6.119499,2.592871,0,0.19701098,0.0,0.33333334,0.0,0.33333334,0.33333334,2.0177326,77.82736,-2.7372396,1.7986666,0.0,-4.5,-7.337418e-05,-0.0358327
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.09095549,0.27286646,0.17817523,6.3448343,0.4283594,3.8552346,1.8751832,225,0.15641882,0.33333334,0.0,0.33333334,0.0,0.33333334,4.8295693,318.72772,-4.296645,3.2680001,-3.01,-4.5,-0.0053313323,-0.04931396
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.32495517,0.9748655,0.6847457,8.526613,1.106111,9.955,4.7602787,170,0.6909582,0.6666667,0.33333334,0.0,0.0,0.0,6.428088,306.3146,-3.7916658,0.79166657,0.0,-4.5,-0.017061105,-0.0662714
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.27204922,0.8161476,0.7503197,4.9857435,0.7357176,6.6214585,2.6697035,162,0.3985479,0.33333334,0.33333334,0.0,0.33333334,0.0,3.4321423,220.9153,-1.351198,3.192,0.0,-4.5,-0.0044472762,-0.038750697
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.2229475,0.6688425,0.410193,4.403246,0.4374967,3.9374702,1.7494698,248,0.08306345,0.0,0.0,0.0,0.0,1.0,2.5996418,144.13596,1.86562,1.9,0.0,-0.0,-0.00015660709,-0.03422335
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.48508596,1.4552579,0.6810484,6.5270286,1.0266421,9.2397785,3.938841,0,0.46723413,0.33333334,0.0,0.0,0.33333334,0.33333334,3.4949365,115.26485,-5.0645523,-0.513,0.0,-4.5,-0.0008220615,-0.050730027
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.90737325,2.7221198,1.068014,7.0776396,0.7156732,6.441059,2.2888675,279,0.56167793,1.0,0.0,0.0,0.0,0.0,6.3199363,834.09106,-4.5914187,-1.52,-3.01,-0.0,-0.006409449,-0.055009544
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.4782016,1.4346048,0.61541843,4.224356,0.7550952,6.7958565,3.0026672,189,0.24046473,0.0,0.33333334,0.0,0.33333334,0.33333334,1.5199113,56.200493,-0.13418737,-0.10133334,0.0,-0.0,-2.1073623e-05,-0.032832965
25159.367,25046.752,1552.4899,-26.122625,1.5980175,0.32059154,0.96177465,0.79810023,6.9039345,0.9832258,8.849032,3.704526,150,0.55495274,0.6666667,0.0,0.33333334,0.0,0.0,4.9112225,246.45927,-3.6934054,0.8613333,0.0,-4.5,-0.001079419,-0.053659458
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.1534599,0.46037972,0.3083615,2.3884616,0.28293464,2.5464118,1.2511432,157,0.06789067,0.0,0.0,0.0,0.33333334,0.6666667,1.3151011,122.52185,1.8749467,1.8936666,0.0,-0.0,-0.0001560894,-0.018563842
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.7075154,2.1225462,0.8318609,4.435651,0.650127,5.851143,2.1859324,265,0.2981044,0.33333334,0.0,0.0,0.6666667,0.0,2.8246665,175.3379,-5.053906,-0.51933336,0.0,-4.5,-9.7442266e-05,-0.03447521
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.25034282,0.7510284,0.4136277,5.857592,0.81969434,7.3772492,3.2212172,166,0.34856454,0.33333334,0.6666667,0.0,0.0,0.0,3.5343363,152.1286,-3.343888,1.2033333,0.0,-4.5,-0.0016943788,-0.045526966
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.20951189,0.6285357,0.4780523,7.068335,0.8789413,7.910472,3.4771836,0,0.5927275,0.6666667,0.0,0.33333334,0.0,0.0,5.6840215,410.60214,-3.6978648,0.8613333,0.0,-4.5,-0.0042610317,-0.054937225
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.07106712,0.21320136,0.118735835,7.222827,0.64002913,5.760262,2.8491035,173,0.51383835,0.6666667,0.0,0.0,0.0,0.33333334,6.636897,1132.7124,-1.772774,2.7866666,0.0,-4.5,-0.003302532,-0.056137986
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.5054379,1.5163137,0.8711712,5.0391746,0.8981905,8.0837145,3.382349,0,0.40744603,0.33333334,0.33333334,0.0,0.0,0.33333334,2.5882576,105.603645,-5.1670675,-0.62700003,0.0,-4.5,-0.0009017514,-0.03916598
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.18925041,0.5677512,0.3756124,6.1595526,0.2478152,2.230337,0.8592116,285,0.057795405,0.0,0.0,0.0,0.33333334,0.6666667,5.029333,444.9872,-2.6544373,1.8936666,0.0,-4.5,-0.00023014448,-0.047873896
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.6402988,1.9208963,1.0922748,6.266616,0.8047687,7.242918,2.6804152,240,0.38314578,0.6666667,0.0,0.0,0.33333334,0.0,4.369296,230.28777,-5.5742803,-1.0196667,0.0,-4.5,-0.005907334,-0.04870602
27615.498,27527.318,1568.5099,-26.177088,1.5993596,0.20604467,0.618134,0.31244603,6.8026958,0.38186157,3.436754,1.405931,225,0.106048964,0.33333334,0.0,0.0,0.0,0.6666667,5.2355533,334.0828,-3.1598656,1.3933333,0.0,-4.5,-0.0003265017,-0.0528726
