Time,Operation,Status,Latitude,Longitude,Altitude,Heading,Speed,Intent deviation,Intent altitude,Intent speed,Deconfliction Level
1726155258,CRAV21-RODOLPHE02,None,51.4676085,-0.450418124,250.2463054,101.410254,31.31705356,0,350.2463054,31.31705356,0
1726155258,EVTOL1001-rodolphe02,TA Clearance,51.47472,-0.44771,192.9790026,59.0625,38,0,258.8215223,6,0
1726155258,ACA857  -rodolphe02,None,51.4907,-0.591,2619.660099,298.24,245.1982893,0,2619.660099,245.1982893,None
1726155263,UAS0-rodolphe02,TA Clearance,51.4740014,-0.4527633,250,269.6,19,-150,350,19,0
1726155263,CRAV21-RODOLPHE02,None,51.46746517,-0.449278304,250.2463054,101.4115924,31.31705356,0,350.2463054,31.31705356,0
1726155263,EVTOL1001-rodolphe02,TA Clearance,51.47521,-0.44655,170.0131234,58.0078125,38,0,258.8215223,6,0
1726155263,ACA857  -rodolphe02,None,51.49338581,-0.599032615,2795.850575,298.24,245.1982893,0,2619.660099,245.1982893,None
1726155268,UAS0-rodolphe02,TA Clearance,51.4739991,-0.4534127,250,269.59,19,-150,350,19,0
1726155268,CRAV21-RODOLPHE02,None,51.46795935,-0.448428101,250.2463054,46.98351007,31.31705356,0,350.2463054,31.31705356,0
1726155268,EVTOL1001-rodolphe02,TA Clearance,51.47571,-0.4454,199.5406824,56.953125,38,0,258.8215223,6,0
1726155268,ACA857  -rodolphe02,None,51.49338581,-0.599032615,2795.850575,298.24,245.1982893,0,2619.660099,245.1982893,None
1726155268,BAW8CF  -rodolphe02,None,51.4651,-0.3728,943.0098522,269.57,133.0093313,0,943.0098522,133.0093313,None
1726155273,UAS0-rodolphe02,TA Clearance,51.4739991,-0.4534127,250,269.59,19,-150,350,19,0
1726155273,EVTOL1001-rodolphe02,TA Clearance,51.47571,-0.4454,199.5406824,56.953125,38,0,258.8215223,6,0
1726155273,CRAV21-RODOLPHE02,None,51.46845352,-0.447577878,250.2463054,46.98422683,31.31705356,0,350.2463054,31.31705356,0
1726155273,BAW8CF  -rodolphe02,None,51.4651,-0.3748,917.9852217,269.57,133.0093313,0,943.0098522,133.0093313,None
1726155279,UAS0-rodolphe02,Clear of Conflict,51.4739939,-0.4548565,250,269.6,19,-150,350,19,0
1726155279,CRAV21-RODOLPHE02,None,51.46894769,-0.446727635,250.2463054,46.9849648,31.31705356,0,350.2463054,31.31705356,0
1726155279,EVTOL1001-rodolphe02,Clear of Conflict,51.47675,-0.44311,192.9790026,55.1953125,38,0,258.8215223,6,0
1726155279,BAW8CF  -rodolphe02,None,51.46507679,-0.379742839,853.9458128,269.57,133.0093313,0,943.0098522,133.0093313,None
1726155279,HORSE16-RODOLPHE02,None,51.4587219,-0.444595654,250,1.940538348,34.4,0,250,34.4,0
