duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
0.17230296,7.0,7.0,0.0,0.37602976,2.6322083,0.823199,5.6927357,0.92620087,45.383842,3.3890018,0.0,0.17144446,0.61904764,0.23809524,0.04761905,0.0952381,0.0,0.5314779,10.297453,-8.485762,12.414238,-21.0,0.0,-7.951045e-08,0.1
0.13327217,7.0,4.0,0.0,0.3196644,2.2376506,0.58173484,4.909196,0.8516861,41.73262,3.0334034,0.0,0.12688641,0.2857143,0.1904762,0.0952381,0.14285715,0.2857143,-1.3341784,-21.36951,4.4985247,11.898524,-12.0,4.5,-5.135923e-08,0.1
0.16691852,3.0,4.0,0.5,0.21009077,0.6302723,0.42339087,6.102232,0.76493144,6.884383,3.0188007,0.257,0.28569028,0.33333334,0.0,0.0,0.33333334,0.33333334,1.5978374,35.47286,-0.075000346,4.3129997,-8.988,4.5,-5.9327217e-08,0.1
0.16305184,7.0,1.0,0.0,0.3852046,2.6964324,0.9210958,4.9806824,0.8606329,42.171013,3.9700403,0.0,0.10915412,0.23809524,0.0952381,0.1904762,0.2857143,0.1904762,-1.909729,-27.715748,15.308952,13.708952,-3.0,4.5,-1.5132441e-08,0.1
0.18322158,7.0,2.0,0.0,0.42773113,2.994118,1.0857475,6.559219,1.0685874,52.360783,4.3833866,0.0,0.24021922,0.61904764,0.0,0.04761905,0.14285715,0.1904762,2.1060872,47.29452,9.047286,10.447286,-6.0,4.5,-1.2193678e-07,0.1
0.16632366,5.0,7.0,0.0,0.12404655,0.62023276,0.3007483,3.9896846,0.526005,13.1501255,2.4381256,0.0,0.109602705,0.3,0.2,0.0,0.3,0.2,0.27629614,7.440543,-16.5813,4.3187,-21.0,0.0,-3.623897e-08,0.1
0.14915133,6.0,1.0,0.0,0.240025,1.44015,0.51393473,5.79179,0.8274474,29.788107,3.6968827,0.0,0.13179283,0.2,0.2,0.2,0.26666668,0.13333334,0.64743614,12.585378,5.0812674,7.981267,-3.0,0.0,-1.0031165e-08,0.1
0.16683817,7.0,6.0,0.16666667,0.37089667,2.5962768,0.7970685,6.0199084,0.984039,48.21791,3.8237247,0.0,0.15182732,0.47619048,0.23809524,0.04761905,0.04761905,0.1904762,0.065606594,1.1018395,1.8021905,12.196191,-14.994,4.5,-1.9654452e-07,0.1
0.3014164,4.0,6.0,0.0,0.22860226,0.91440904,0.6437324,6.131271,0.87067944,13.930871,3.0893273,0.0,0.35141802,0.5,0.33333334,0.0,0.0,0.16666667,2.7087457,79.14465,-8.745,4.655,-18.0,4.5,-1.2395978e-07,0.1
0.13841105,5.0,6.0,0.33333334,0.4347569,2.1737845,0.8879677,5.910195,1.0284954,25.712385,4.3459425,0.0,0.26105756,0.3,0.5,0.2,0.0,0.0,0.6209302,11.739445,-2.1743011,8.213699,-14.988001,4.5,-9.428059e-08,0.1
0.16754198,7.0,6.0,0.0,0.36694172,2.568592,1.1138004,6.5526047,0.81848323,40.10568,3.6449714,0.29,0.095120974,0.1904762,0.14285715,0.0952381,0.1904762,0.3809524,0.018428802,0.28203726,-3.5589046,9.841095,-18.0,4.5,-1.4637813e-08,0.1
0.14409351,3.0,1.0,0.0,0.6981731,2.0945194,1.1552016,4.2759748,0.91844666,8.26602,3.0163827,0.251,0.4264249,0.6666667,0.0,0.0,0.0,0.33333334,-0.3524747,-7.6153936,8.3133335,6.713333,-3.0,4.5,-4.4644355e-09,0.1
0.12055135,4.0,2.0,0.0,0.09167658,0.3667063,0.15743148,7.5845704,0.9691939,15.507102,3.6112156,0.0,0.4091022,0.6666667,0.0,0.16666667,0.16666667,0.0,3.832612,102.14965,3.4291666,4.829167,-6.0,4.5,-1.5538738e-07,0.1
0.15288663,3.0,7.0,0.0,0.636085,1.9082549,0.6838762,3.9206004,0.84663266,7.6196938,3.1259708,0.0,0.30342075,0.0,0.6666667,0.0,0.0,0.33333334,-1.2013316,-23.45466,-10.51,5.89,-21.0,4.5,-6.975771e-08,0.1
0.13209009,3.0,3.0,0.0,0.255393,0.76617897,0.5615342,4.66697,0.68909645,6.201868,2.4368749,0.0,0.37334153,0.6666667,0.33333334,0.0,0.0,0.0,1.7411423,59.509396,0.5083337,4.908334,-9.0,4.5,-2.7969026e-08,0.1
0.15083718,3.0,5.0,0.0,0.24387161,0.7316148,0.47118115,5.3698726,0.35684443,3.2115998,1.5366334,0.419,0.085829765,0.0,0.0,0.0,0.6666667,0.33333334,2.8581972,113.79645,-6.5873337,3.8126667,-15.0,4.5,-4.2520373e-08,0.1
0.1443274,4.0,7.0,0.0,0.409526,1.638104,0.63883305,4.5963345,0.6845296,10.952474,2.7730253,0.323,0.20672055,0.5,0.0,0.33333334,0.16666667,0.0,0.27601194,6.388688,-12.511499,8.3885,-21.0,0.0,-5.4163433e-08,0.1
0.1433084,3.0,2.0,0.0,0.26187697,0.7856309,0.540172,6.1624207,0.86089873,7.7480884,3.0147738,0.0,0.64024085,1.0,0.0,0.0,0.0,0.0,4.1329737,203.65025,5.8199997,7.22,-6.0,4.5,-1.12592694e-07,0.1
