duration,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.9646527767181396,0.17793071,1.4234457,0.48504773,6.136535,0.87713987,56.13695,3.2717912,0.0,0.13213457,0.5,0.17857143,0.035714287,0.14285715,0.14285715,-1.2705026,-17.152643,0.91222477,1.5619315,-0.56,-0.0,-0.05,-0.03970669
1.7962892055511475,0.16177231,1.2941785,0.35696262,5.820254,0.82606184,52.867958,3.2347183,0.0,0.117540844,0.42857143,0.17857143,0.071428575,0.071428575,0.25,-1.5867839,-21.422655,0.38905805,1.5926327,-1.12,-0.0,-0.05,-0.0335746
1.8595905303955078,0.27867234,2.2293787,0.6058678,7.407768,1.0795851,69.093445,4.4978294,0.0,0.18997605,0.60714287,0.071428575,0.035714287,0.14285715,0.14285715,0.0007300377,0.009858608,1.2743183,1.3705225,0.0,-0.0,-0.05,-0.04620424
1.749333381652832,0.20118839,1.6095071,0.3398166,6.5041237,0.9565382,61.218445,3.8029442,0.0,0.1548198,0.5714286,0.25,0.071428575,0.071428575,0.035714287,-0.90291405,-12.189949,0.90204746,1.5177419,-0.536,-0.0,-0.05,-0.029694403
1.9033336639404297,0.17388718,1.3910974,0.43371287,6.1445217,0.90179336,57.714775,3.5450304,0.0,0.13917843,0.5,0.14285715,0.035714287,0.21428572,0.10714286,-1.262516,-17.044819,1.4849865,1.5696144,0.0,-0.0,-0.05,-0.034627948
2.1010162830352783,0.3560115,2.848092,0.69714195,7.735955,1.2522024,80.14095,4.8124895,0.0,0.2392953,0.78571427,0.10714286,0.035714287,0.0,0.071428575,0.3289175,4.4406056,0.60030645,1.2235774,-0.536,-0.0,-0.05,-0.03727087
1.8072617053985596,0.20128027,1.6102421,0.40184075,6.7331433,1.0018431,64.11796,4.0422087,0.0,0.16776404,0.53571427,0.21428572,0.0,0.17857143,0.071428575,-0.6738944,-9.098029,1.4344033,1.5175675,0.0,-0.0,-0.05,-0.0331643
1.8249905109405518,0.19591367,1.5673094,0.49092224,5.91671,0.87419385,55.948406,3.3813043,0.0,0.13129288,0.39285713,0.2857143,0.10714286,0.14285715,0.071428575,-1.4903278,-20.12043,0.3605556,1.5277644,-1.084,-0.0,-0.05,-0.033208873
1.9294538497924805,0.19586568,1.5669254,0.47426376,6.098755,0.9063114,58.00393,3.671761,0.0,0.14046931,0.53571427,0.10714286,0.10714286,0.21428572,0.035714287,-1.3082829,-17.662699,0.9292281,1.5278554,-0.518,-0.0,-0.05,-0.03062729
1.9715423583984375,0.19342881,1.5474305,0.46042538,6.374633,0.9365652,59.940174,3.53976,0.0,0.14911325,0.5,0.14285715,0.10714286,0.035714287,0.21428572,-1.0324049,-13.938165,0.8973739,1.5324855,-0.54800004,-0.0,-0.05,-0.03711148
1.9049301147460938,0.2463209,1.9705672,0.52175754,6.350169,0.9534496,61.020775,3.677328,0.0,0.15393732,0.6785714,0.035714287,0.071428575,0.10714286,0.10714286,-1.0568686,-14.26844,1.3582562,1.4319904,0.0,-0.0,-0.05,-0.023734266
1.771982192993164,0.16384986,1.3107989,0.47732618,5.695285,0.82743067,52.955563,3.2348948,0.0,0.117931925,0.39285713,0.14285715,0.0,0.21428572,0.25,-1.7117529,-23.109818,0.93949395,1.588685,-0.566,-0.0,-0.05,-0.03319106
1.8586838245391846,0.22249377,1.7799501,0.62072664,6.5701313,1.0046573,64.298065,4.23448,0.0,0.1685681,0.4642857,0.21428572,0.071428575,0.071428575,0.17857143,-0.83690643,-11.2987995,1.3850294,1.4772632,0.0,-0.0,-0.05,-0.04223378
1.738126516342163,0.21240127,1.6992102,0.5060491,5.928488,0.90499437,57.91964,3.4203825,0.0,0.140093,0.5,0.10714286,0.071428575,0.21428572,0.10714286,-1.47855,-19.961422,1.4120101,1.4964375,0.0,-0.0,-0.05,-0.034427524
1.8674328327178955,0.28860372,2.3088298,0.5606266,7.2606664,1.0675339,68.32217,4.383925,0.0,0.18653284,0.5714286,0.14285715,0.035714287,0.035714287,0.21428572,-0.14637136,-1.9761145,1.2590017,1.3516529,0.0,-0.0,-0.05,-0.042651184
1.8177835941314697,0.14213535,1.1370828,0.43139577,5.882315,0.8280866,52.997543,3.2741683,0.0,0.11811933,0.39285713,0.10714286,0.071428575,0.21428572,0.21428572,-1.5247226,-20.58478,1.0309137,1.6299425,-0.51199996,-0.0,-0.05,-0.037028935
1.8007123470306396,0.25264117,2.0211294,0.5921638,6.3733654,0.9527067,60.97323,3.9559639,0.0,0.15372509,0.39285713,0.2857143,0.035714287,0.071428575,0.21428572,-1.0336723,-13.955271,1.3313147,1.4199817,0.0,-0.0,-0.05,-0.038667068
1.9888498783111572,0.20993763,1.679501,0.538894,5.574377,0.8518127,54.516014,3.2785861,0.0,0.12489824,0.42857143,0.17857143,0.10714286,0.17857143,0.10714286,-1.8326607,-24.742157,0.8650101,1.5011184,-0.554,-0.0,-0.05,-0.032108285
1.7881715297698975,0.15912922,1.2730337,0.5276652,6.3100634,0.90622854,57.998627,3.5179079,0.0,0.14044559,0.4642857,0.10714286,0.10714286,0.071428575,0.25,-1.0969744,-14.809895,0.9478496,1.597654,-0.566,-0.0,-0.05,-0.03380436
1.8034117221832275,0.17885359,1.4308287,0.52844936,6.4408817,0.9343982,59.801483,3.766198,0.0,0.1484941,0.53571427,0.17857143,0.10714286,0.035714287,0.14285715,-0.966156,-13.043756,1.4667759,1.5601797,0.0,-0.0,-0.05,-0.043403875
1.8083741664886475,0.17907217,1.4325774,0.38030654,5.634721,0.83005846,53.12374,3.167777,0.0,0.11868273,0.42857143,0.25,0.071428575,0.14285715,0.10714286,-1.7723169,-23.927475,-0.16902809,1.559763,-1.6439999,-0.0,-0.05,-0.034791153
1.7470457553863525,0.23204854,1.8563883,0.6244524,6.476759,0.9846674,63.018715,3.9502902,0.0,0.16285673,0.5,0.25,0.035714287,0.071428575,0.14285715,-0.9302788,-12.55939,1.3714702,1.4591082,0.0,-0.0,-0.05,-0.03763806
1.833611249923706,0.22863464,1.8290771,0.6098905,6.514578,0.9869189,63.16281,3.5780911,0.0,0.16350001,0.53571427,0.21428572,0.0,0.14285715,0.10714286,-0.89245987,-12.048811,1.3853767,1.4655945,0.0,-0.0,-0.05,-0.03021794
1.8623342514038086,0.26400185,2.1120148,0.57891226,7.5411625,1.0999318,70.39564,4.501419,0.0,0.19578944,0.5714286,0.10714286,0.14285715,0.10714286,0.071428575,0.13412476,1.8107772,1.3027391,1.3983965,0.0,-0.0,-0.05,-0.04565738
