duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
0.4792552,7.0,1.0,0.0,0.3852046,2.6964324,0.9210958,3.7869189,0.73440075,35.985638,3.3936892,0.0,0.06707676,0.1904762,0.04761905,0.04761905,0.14285715,0.5714286,-3.1034925,-45.040745,13.309428,11.709428,-3.0,4.5,-1.2046276e-08,0.1
0.48744678,7.0,2.0,0.0,0.42773113,2.994118,1.0857475,4.909516,0.89220953,43.718266,3.6773992,0.0,0.18142657,0.61904764,0.0,0.0,0.04761905,0.33333334,0.45638418,10.248613,9.041857,10.441856,-6.0,4.5,-2.6905363e-08,0.1
8.881999,5.0,7.0,0.0,0.12404655,0.62023276,0.3007483,3.3992267,0.4602688,11.50672,2.1412306,0.0,0.076734595,0.2,0.2,0.1,0.0,0.5,-0.31416178,-8.460247,-16.7314,4.1686,-21.0,0.0,-2.4574675e-08,0.1
0.46689963,6.0,1.0,0.0,0.240025,1.44015,0.51393473,4.4043655,0.6751873,24.306742,3.0237122,0.0,0.07088875,0.06666667,0.13333334,0.06666667,0.26666668,0.4,-0.7399883,-14.384479,4.8494663,7.7494664,-3.0,0.0,-9.349434e-09,0.1
10.832947,7.0,6.0,0.0,0.37089667,2.5962768,0.7970685,5.599919,0.93663645,45.895187,3.6216886,0.0,0.1360265,0.42857143,0.2857143,0.04761905,0.04761905,0.1904762,-0.354383,-5.9517145,-1.2626191,12.137381,-18.0,4.5,-1.4861497e-07,0.1
13.388067,4.0,6.0,0.8333333,0.22860226,0.91440904,0.6437324,4.963768,0.7383504,11.813606,2.5328639,0.0,0.26319867,0.5,0.0,0.33333334,0.0,0.16666667,1.5412428,45.032333,-5.784666,4.5853333,-14.969999,4.5,-7.376968e-08,0.1
5.2146006,5.0,6.0,0.0,0.4347569,2.1737845,0.8879677,5.694822,1.0036461,25.091154,4.239769,0.0,0.24863295,0.2,0.6,0.2,0.0,0.0,0.40555716,7.6675534,-5.3098,8.090199,-18.0,4.5,-8.3787235e-08,0.1
0.4746616,7.0,6.0,0.5,0.36694172,2.568592,1.1138004,5.0494537,0.7047354,34.532036,3.0967388,0.29,0.057205047,0.0952381,0.14285715,0.04761905,0.14285715,0.42857143,-1.4847221,-22.722412,-0.6901903,9.69181,-14.982,4.5,-1.420117e-08,0.1
0.37874556,3.0,1.0,0.0,0.6981731,2.0945194,1.1552016,3.3030381,0.8195098,7.3755884,2.751808,0.251,0.3274882,0.33333334,0.33333334,0.0,0.0,0.33333334,-1.3254113,-28.636187,7.901666,6.3016663,-3.0,4.5,-2.4046583e-09,0.1
8.011533,4.0,2.0,0.0,0.09167658,0.3667063,0.15743148,6.367112,0.823823,13.181168,3.0500138,0.0,0.31218818,0.6666667,0.0,0.0,0.16666667,0.16666667,2.6151538,69.70104,5.3165,6.7165003,-6.0,4.5,-1.0295212e-07,0.1
0.4197986,3.0,7.0,0.0,0.636085,1.9082549,0.6838762,2.9314227,0.74004805,6.6604323,2.64634,0.0,0.19683611,0.0,0.33333334,0.33333334,0.0,0.33333334,-2.1905093,-42.767246,-10.579667,5.820333,-21.0,4.5,-3.8333265e-08,0.1
0.3953483,3.0,3.0,0.0,0.255393,0.76617897,0.5615342,3.529572,0.5626277,5.063649,2.0269556,0.0,0.24687283,0.33333334,0.33333334,0.0,0.33333334,0.0,0.6037445,20.634996,-1.8920002,2.5080001,-9.0,4.5,-1.5860152e-08,0.1
9.8935175,3.0,5.0,0.0,0.24387161,0.7316148,0.47118115,5.0667367,0.34548977,3.109408,1.4855374,0.419,0.07447511,0.0,0.0,0.0,0.33333334,0.6666667,2.5550613,101.72736,-6.593667,3.8063333,-15.0,4.5,-4.0513246e-08,0.1
0.40651155,4.0,7.0,0.0,0.409526,1.638104,0.63883305,3.4132261,0.5904772,9.447636,2.2851834,0.323,0.14401901,0.5,0.0,0.0,0.33333334,0.16666667,-0.9070964,-20.996035,-12.533667,8.366333,-21.0,0.0,-2.2752701e-08,0.1
0.43025017,3.0,2.0,0.0,0.26187697,0.7856309,0.540172,4.6449327,0.69188476,6.2269626,2.4331765,0.0,0.47122684,1.0,0.0,0.0,0.0,0.0,2.615486,128.87679,5.8199997,7.22,-6.0,4.5,-5.6413793e-08,0.1
